 time            v(voutp)        v(voutn)       
 1.92850000e-08  1.30565873e+00  1.07623365e+00 
 1.92870000e-08  1.30461209e+00  1.07734315e+00 
 1.92890000e-08  1.30352205e+00  1.07848930e+00 
 1.92910000e-08  1.30238925e+00  1.07967270e+00 
 1.92930000e-08  1.30121360e+00  1.08089418e+00 
 1.92950000e-08  1.29999481e+00  1.08215432e+00 
 1.92970000e-08  1.29873285e+00  1.08345302e+00 
 1.92990000e-08  1.29742831e+00  1.08478938e+00 
 1.93010000e-08  1.29608247e+00  1.08616177e+00 
 1.93030000e-08  1.29469723e+00  1.08756807e+00 
 1.93050000e-08  1.29327482e+00  1.08900607e+00 
 1.93070000e-08  1.29181753e+00  1.09047376e+00 
 1.93090000e-08  1.29032733e+00  1.09196960e+00 
 1.93110000e-08  1.28880574e+00  1.09349266e+00 
 1.93130000e-08  1.28725370e+00  1.09504255e+00 
 1.93150000e-08  1.28567168e+00  1.09661922e+00 
 1.93170000e-08  1.28405986e+00  1.09822281e+00 
 1.93190000e-08  1.28241834e+00  1.09985334e+00 
 1.93210000e-08  1.28074736e+00  1.10151061e+00 
 1.93230000e-08  1.27904738e+00  1.10319408e+00 
 1.93250000e-08  1.27731920e+00  1.10490292e+00 
 1.93270000e-08  1.27556380e+00  1.10663615e+00 
 1.93290000e-08  1.27378229e+00  1.10839276e+00 
 1.93310000e-08  1.27197571e+00  1.11017184e+00 
 1.93330000e-08  1.27014496e+00  1.11197272e+00 
 1.93350000e-08  1.26829068e+00  1.11379495e+00 
 1.93370000e-08  1.26641333e+00  1.11563826e+00 
 1.93390000e-08  1.26451319e+00  1.11750252e+00 
 1.93410000e-08  1.26259050e+00  1.11938758e+00 
 1.93430000e-08  1.26064553e+00  1.12129319e+00 
 1.93450000e-08  1.25867865e+00  1.12321902e+00 
 1.93470000e-08  1.25669038e+00  1.12516455e+00 
 1.93490000e-08  1.25468131e+00  1.12712923e+00 
 1.93510000e-08  1.25265211e+00  1.12911245e+00 
 1.93530000e-08  1.25060338e+00  1.13111368e+00 
 1.93550000e-08  1.24853567e+00  1.13313246e+00 
 1.93570000e-08  1.24644939e+00  1.13516846e+00 
 1.93590000e-08  1.24434486e+00  1.13722145e+00 
 1.93610000e-08  1.24222232e+00  1.13929125e+00 
 1.93630000e-08  1.24008197e+00  1.14137768e+00 
 1.93650000e-08  1.23792405e+00  1.14348052e+00 
 1.93670000e-08  1.23574889e+00  1.14559946e+00 
 1.93690000e-08  1.23355686e+00  1.14773412e+00 
 1.93710000e-08  1.23134843e+00  1.14988404e+00 
 1.93730000e-08  1.22912413e+00  1.15204871e+00 
 1.93750000e-08  1.22688452e+00  1.15422761e+00 
 1.93770000e-08  1.22463015e+00  1.15642019e+00 
 1.93790000e-08  1.22236159e+00  1.15862592e+00 
 1.93810000e-08  1.22007941e+00  1.16084426e+00 
 1.93830000e-08  1.21778420e+00  1.16307466e+00 
 1.93850000e-08  1.21547658e+00  1.16531654e+00 
 1.93870000e-08  1.21315719e+00  1.16756928e+00 
 1.93890000e-08  1.21082673e+00  1.16983223e+00 
 1.93910000e-08  1.20848591e+00  1.17210474e+00 
 1.93930000e-08  1.20613544e+00  1.17438614e+00 
 1.93950000e-08  1.20377596e+00  1.17667583e+00 
 1.93970000e-08  1.20140809e+00  1.17897324e+00 
 1.93985000e-08  1.19962699e+00  1.18070109e+00 
 1.94000000e-08  1.19784166e+00  1.18243282e+00 
 1.94002000e-08  1.19760327e+00  1.18266404e+00 
 1.94006000e-08  1.19712635e+00  1.18312661e+00 
 1.94014000e-08  1.19617166e+00  1.18405252e+00 
 1.94030000e-08  1.19425898e+00  1.18590737e+00 
 1.94050000e-08  1.19186216e+00  1.18823140e+00 
 1.94070000e-08  1.18945902e+00  1.19056121e+00 
 1.94090000e-08  1.18704993e+00  1.19289645e+00 
 1.94110000e-08  1.18463532e+00  1.19523671e+00 
 1.94130000e-08  1.18221562e+00  1.19758157e+00 
 1.94150000e-08  1.17979133e+00  1.19993057e+00 
 1.94170000e-08  1.17736296e+00  1.20228320e+00 
 1.94190000e-08  1.17493103e+00  1.20463895e+00 
 1.94210000e-08  1.17249607e+00  1.20699734e+00 
 1.94230000e-08  1.17005858e+00  1.20935784e+00 
 1.94250000e-08  1.16761906e+00  1.21172001e+00 
 1.94270000e-08  1.16517797e+00  1.21408337e+00 
 1.94290000e-08  1.16273576e+00  1.21644750e+00 
 1.94310000e-08  1.16029290e+00  1.21881197e+00 
 1.94330000e-08  1.15784986e+00  1.22117634e+00 
 1.94350000e-08  1.15540722e+00  1.22354013e+00 
 1.94370000e-08  1.15296570e+00  1.22590277e+00 
 1.94390000e-08  1.15052626e+00  1.22826353e+00 
 1.94410000e-08  1.14809033e+00  1.23062136e+00 
 1.94430000e-08  1.14565992e+00  1.23297479e+00 
 1.94450000e-08  1.14323793e+00  1.23532169e+00 
 1.94470000e-08  1.14082834e+00  1.23765909e+00 
 1.94490000e-08  1.13843642e+00  1.23998294e+00 
 1.94510000e-08  1.13606889e+00  1.24228799e+00 
 1.94530000e-08  1.13373392e+00  1.24456770e+00 
 1.94550000e-08  1.13144090e+00  1.24681425e+00 
 1.94570000e-08  1.12920012e+00  1.24901883e+00 
 1.94590000e-08  1.12702213e+00  1.25117202e+00 
 1.94610000e-08  1.12491705e+00  1.25326432e+00 
 1.94630000e-08  1.12289369e+00  1.25528687e+00 
 1.94650000e-08  1.12095882e+00  1.25723217e+00 
 1.94670000e-08  1.11911650e+00  1.25909472e+00 
 1.94690000e-08  1.11736773e+00  1.26087153e+00 
 1.94710000e-08  1.11571043e+00  1.26256236e+00 
 1.94730000e-08  1.11413975e+00  1.26416965e+00 
 1.94750000e-08  1.11264876e+00  1.26569814e+00 
 1.94770000e-08  1.11122933e+00  1.26715421e+00 
 1.94790000e-08  1.10987312e+00  1.26854508e+00 
 1.94810000e-08  1.10857249e+00  1.26987792e+00 
 1.94830000e-08  1.10732118e+00  1.27115916e+00 
 1.94850000e-08  1.10611468e+00  1.27239390e+00 
 1.94870000e-08  1.10495029e+00  1.27358570e+00 
 1.94890000e-08  1.10382676e+00  1.27473666e+00 
 1.94910000e-08  1.10274384e+00  1.27584769e+00 
 1.94930000e-08  1.10170161e+00  1.27691905e+00 
 1.94950000e-08  1.10069993e+00  1.27795083e+00 
 1.94970000e-08  1.09973806e+00  1.27894342e+00 
 1.94990000e-08  1.09881446e+00  1.27989782e+00 
 1.95010000e-08  1.09792689e+00  1.28081569e+00 
 1.95030000e-08  1.09707262e+00  1.28169924e+00 
 1.95050000e-08  1.09624885e+00  1.28255101e+00 
 1.95070000e-08  1.09545299e+00  1.28337354e+00 
 1.95090000e-08  1.09468299e+00  1.28416905e+00 
 1.95110000e-08  1.09393743e+00  1.28493928e+00 
 1.95130000e-08  1.09321546e+00  1.28568542e+00 
 1.95150000e-08  1.09251668e+00  1.28640820e+00 
 1.95170000e-08  1.09184084e+00  1.28710801e+00 
 1.95190000e-08  1.09118766e+00  1.28778514e+00 
 1.95210000e-08  1.09055662e+00  1.28844001e+00 
 1.95230000e-08  1.08994690e+00  1.28907320e+00 
 1.95250000e-08  1.08935745e+00  1.28968558e+00 
 1.95270000e-08  1.08878704e+00  1.29027820e+00 
 1.95290000e-08  1.08823449e+00  1.29085221e+00 
 1.95310000e-08  1.08769873e+00  1.29140868e+00 
 1.95330000e-08  1.08717897e+00  1.29194857e+00 
 1.95350000e-08  1.08667465e+00  1.29247256e+00 
 1.95370000e-08  1.08618546e+00  1.29298116e+00 
 1.95390000e-08  1.08571117e+00  1.29347466e+00 
 1.95410000e-08  1.08525160e+00  1.29395332e+00 
 1.95430000e-08  1.08480648e+00  1.29441736e+00 
 1.95450000e-08  1.08437543e+00  1.29486709e+00 
 1.95470000e-08  1.08395795e+00  1.29530294e+00 
 1.95490000e-08  1.08355348e+00  1.29572541e+00 
 1.95510000e-08  1.08316148e+00  1.29613503e+00 
 1.95530000e-08  1.08278146e+00  1.29653232e+00 
 1.95550000e-08  1.08241305e+00  1.29691772e+00 
 1.95570000e-08  1.08205603e+00  1.29729156e+00 
 1.95590000e-08  1.08171028e+00  1.29765405e+00 
 1.95610000e-08  1.08137573e+00  1.29800531e+00 
 1.95630000e-08  1.08105234e+00  1.29834542e+00 
 1.95650000e-08  1.08074001e+00  1.29867445e+00 
 1.95670000e-08  1.08043857e+00  1.29899252e+00 
 1.95690000e-08  1.08014779e+00  1.29929980e+00 
 1.95710000e-08  1.07986736e+00  1.29959653e+00 
 1.95730000e-08  1.07959694e+00  1.29988298e+00 
 1.95750000e-08  1.07933619e+00  1.30015946e+00 
 1.95770000e-08  1.07908476e+00  1.30042627e+00 
 1.95790000e-08  1.07884233e+00  1.30068373e+00 
 1.95810000e-08  1.07860857e+00  1.30093212e+00 
 1.95830000e-08  1.07838316e+00  1.30117174e+00 
 1.95850000e-08  1.07816574e+00  1.30140290e+00 
 1.95870000e-08  1.07795595e+00  1.30162594e+00 
 1.95890000e-08  1.07775338e+00  1.30184123e+00 
 1.95910000e-08  1.07755766e+00  1.30204915e+00 
 1.95930000e-08  1.07736842e+00  1.30225009e+00 
 1.95950000e-08  1.07718535e+00  1.30244440e+00 
 1.95970000e-08  1.07700820e+00  1.30263239e+00 
 1.95985000e-08  1.07687913e+00  1.30276938e+00 
 1.96000000e-08  1.07675325e+00  1.30290304e+00 
 1.96002000e-08  1.07673674e+00  1.30292058e+00 
 1.96006000e-08  1.07670382e+00  1.30295555e+00 
 1.96014000e-08  1.07663866e+00  1.30302480e+00 
 1.96030000e-08  1.07651103e+00  1.30316052e+00 
 1.96050000e-08  1.07635655e+00  1.30332504e+00 
 1.96070000e-08  1.07620765e+00  1.30348387e+00 
 1.96090000e-08  1.07606430e+00  1.30363707e+00 
 1.96110000e-08  1.07592640e+00  1.30378470e+00 
 1.96130000e-08  1.07579383e+00  1.30392685e+00 
 1.96150000e-08  1.07566644e+00  1.30406364e+00 
 1.96170000e-08  1.07554406e+00  1.30419522e+00 
 1.96190000e-08  1.07542651e+00  1.30432176e+00 
 1.96210000e-08  1.07531362e+00  1.30444341e+00 
 1.96230000e-08  1.07520524e+00  1.30456033e+00 
 1.96250000e-08  1.07510125e+00  1.30467268e+00 
 1.96270000e-08  1.07500155e+00  1.30478059e+00 
 1.96290000e-08  1.07490606e+00  1.30488417e+00 
 1.96310000e-08  1.07481476e+00  1.30498354e+00 
 1.96330000e-08  1.07472766e+00  1.30507879e+00 
 1.96350000e-08  1.07464488e+00  1.30517000e+00 
 1.96370000e-08  1.07456670e+00  1.30525718e+00 
 1.96390000e-08  1.07449367e+00  1.30534026e+00 
 1.96410000e-08  1.07442673e+00  1.30541894e+00 
 1.96430000e-08  1.07436744e+00  1.30549262e+00 
 1.96450000e-08  1.07431814e+00  1.30556015e+00 
 1.96470000e-08  1.07428222e+00  1.30561966e+00 
 1.96490000e-08  1.07426428e+00  1.30566830e+00 
 1.96510000e-08  1.07427026e+00  1.30570204e+00 
 1.96530000e-08  1.07430743e+00  1.30571547e+00 
 1.96550000e-08  1.07438418e+00  1.30570183e+00 
 1.96570000e-08  1.07450973e+00  1.30565307e+00 
 1.96590000e-08  1.07469347e+00  1.30556020e+00 
 1.96610000e-08  1.07494438e+00  1.30541375e+00 
 1.96630000e-08  1.07527017e+00  1.30520449e+00 
 1.96650000e-08  1.07567662e+00  1.30492414e+00 
 1.96670000e-08  1.07616701e+00  1.30456609e+00 
 1.96690000e-08  1.07674179e+00  1.30412607e+00 
 1.96710000e-08  1.07739860e+00  1.30360244e+00 
 1.96730000e-08  1.07813265e+00  1.30299631e+00 
 1.96750000e-08  1.07893734e+00  1.30231126e+00 
 1.96770000e-08  1.07980514e+00  1.30155270e+00 
 1.96790000e-08  1.08072849e+00  1.30072713e+00 
 1.96810000e-08  1.08170067e+00  1.29984125e+00 
 1.96830000e-08  1.08271639e+00  1.29890114e+00 
 1.96850000e-08  1.08377212e+00  1.29791170e+00 
 1.96870000e-08  1.08486605e+00  1.29687627e+00 
 1.96890000e-08  1.08599780e+00  1.29579673e+00 
 1.96910000e-08  1.08716783e+00  1.29467372e+00 
 1.96930000e-08  1.08837692e+00  1.29350718e+00 
 1.96950000e-08  1.08962555e+00  1.29229686e+00 
 1.96970000e-08  1.09091356e+00  1.29104279e+00 
 1.96990000e-08  1.09223998e+00  1.28974564e+00 
 1.97010000e-08  1.09360312e+00  1.28840677e+00 
 1.97030000e-08  1.09500080e+00  1.28702817e+00 
 1.97050000e-08  1.09643074e+00  1.28561214e+00 
 1.97070000e-08  1.09789084e+00  1.28416104e+00 
 1.97090000e-08  1.09937951e+00  1.28267688e+00 
 1.97110000e-08  1.10089572e+00  1.28116120e+00 
 1.97130000e-08  1.10243901e+00  1.27961498e+00 
 1.97150000e-08  1.10400929e+00  1.27803872e+00 
 1.97170000e-08  1.10560662e+00  1.27643262e+00 
 1.97190000e-08  1.10723100e+00  1.27479681e+00 
 1.97210000e-08  1.10888215e+00  1.27313157e+00 
 1.97230000e-08  1.11055953e+00  1.27143743e+00 
 1.97250000e-08  1.11226225e+00  1.26971522e+00 
 1.97270000e-08  1.11398931e+00  1.26796596e+00 
 1.97290000e-08  1.11573964e+00  1.26619080e+00 
 1.97310000e-08  1.11751231e+00  1.26439082e+00 
 1.97330000e-08  1.11930659e+00  1.26256692e+00 
 1.97350000e-08  1.12112201e+00  1.26071980e+00 
 1.97370000e-08  1.12295827e+00  1.25884991e+00 
 1.97390000e-08  1.12481518e+00  1.25695755e+00 
 1.97410000e-08  1.12669259e+00  1.25504300e+00 
 1.97430000e-08  1.12859022e+00  1.25310653e+00 
 1.97450000e-08  1.13050770e+00  1.25114856e+00 
 1.97470000e-08  1.13244452e+00  1.24916962e+00 
 1.97490000e-08  1.13440008e+00  1.24717032e+00 
 1.97510000e-08  1.13637377e+00  1.24515135e+00 
 1.97530000e-08  1.13836503e+00  1.24311333e+00 
 1.97550000e-08  1.14037339e+00  1.24105681e+00 
 1.97570000e-08  1.14239849e+00  1.23898224e+00 
 1.97590000e-08  1.14444008e+00  1.23688992e+00 
 1.97610000e-08  1.14649796e+00  1.23478011e+00 
 1.97630000e-08  1.14857196e+00  1.23265303e+00 
 1.97650000e-08  1.15066182e+00  1.23050893e+00 
 1.97670000e-08  1.15276724e+00  1.22834814e+00 
 1.97690000e-08  1.15488782e+00  1.22617105e+00 
 1.97710000e-08  1.15702310e+00  1.22397815e+00 
 1.97730000e-08  1.15917256e+00  1.22176997e+00 
 1.97750000e-08  1.16133566e+00  1.21954707e+00 
 1.97770000e-08  1.16351185e+00  1.21731003e+00 
 1.97790000e-08  1.16570060e+00  1.21505943e+00 
 1.97810000e-08  1.16790135e+00  1.21279582e+00 
 1.97830000e-08  1.17011356e+00  1.21051982e+00 
 1.97850000e-08  1.17233663e+00  1.20823203e+00 
 1.97870000e-08  1.17456994e+00  1.20593313e+00 
 1.97890000e-08  1.17681283e+00  1.20362380e+00 
 1.97910000e-08  1.17906466e+00  1.20130477e+00 
 1.97930000e-08  1.18132474e+00  1.19897672e+00 
 1.97950000e-08  1.18359248e+00  1.19664034e+00 
 1.97970000e-08  1.18586729e+00  1.19429621e+00 
 1.97985000e-08  1.18757777e+00  1.19253333e+00 
 1.98000000e-08  1.18929177e+00  1.19076660e+00 
 1.98002000e-08  1.18952059e+00  1.19053072e+00 
 1.98006000e-08  1.18997835e+00  1.19005883e+00 
 1.98014000e-08  1.19089458e+00  1.18911429e+00 
 1.98030000e-08  1.19272974e+00  1.18722221e+00 
 1.98050000e-08  1.19502858e+00  1.18485171e+00 
 1.98070000e-08  1.19733254e+00  1.18247554e+00 
 1.98090000e-08  1.19964127e+00  1.18009406e+00 
 1.98110000e-08  1.20195439e+00  1.17770770e+00 
 1.98130000e-08  1.20427146e+00  1.17531689e+00 
 1.98150000e-08  1.20659202e+00  1.17292213e+00 
 1.98170000e-08  1.20891557e+00  1.17052391e+00 
 1.98190000e-08  1.21124163e+00  1.16812277e+00 
 1.98210000e-08  1.21356967e+00  1.16571922e+00 
 1.98230000e-08  1.21589922e+00  1.16331376e+00 
 1.98250000e-08  1.21822982e+00  1.16090688e+00 
 1.98270000e-08  1.22056100e+00  1.15849905e+00 
 1.98290000e-08  1.22289235e+00  1.15609071e+00 
 1.98310000e-08  1.22522344e+00  1.15368235e+00 
 1.98330000e-08  1.22755382e+00  1.15127452e+00 
 1.98350000e-08  1.22988297e+00  1.14886794e+00 
 1.98370000e-08  1.23221017e+00  1.14646363e+00 
 1.98390000e-08  1.23453437e+00  1.14406316e+00 
 1.98410000e-08  1.23685399e+00  1.14166892e+00 
 1.98430000e-08  1.23916654e+00  1.13928457e+00 
 1.98450000e-08  1.24146830e+00  1.13691544e+00 
 1.98470000e-08  1.24375390e+00  1.13456905e+00 
 1.98490000e-08  1.24601583e+00  1.13225551e+00 
 1.98510000e-08  1.24824418e+00  1.12998776e+00 
 1.98530000e-08  1.25042643e+00  1.12778159e+00 
 1.98550000e-08  1.25254749e+00  1.12565524e+00 
 1.98570000e-08  1.25459018e+00  1.12362868e+00 
 1.98590000e-08  1.25653591e+00  1.12172238e+00 
 1.98610000e-08  1.25836584e+00  1.11995590e+00 
 1.98630000e-08  1.26006218e+00  1.11834624e+00 
 1.98650000e-08  1.26160971e+00  1.11690633e+00 
 1.98670000e-08  1.26299708e+00  1.11564378e+00 
 1.98690000e-08  1.26421789e+00  1.11456021e+00 
 1.98710000e-08  1.26527122e+00  1.11365120e+00 
 1.98730000e-08  1.26616158e+00  1.11290698e+00 
 1.98750000e-08  1.26689815e+00  1.11231374e+00 
 1.98770000e-08  1.26749348e+00  1.11185541e+00 
 1.98790000e-08  1.26796185e+00  1.11151555e+00 
 1.98810000e-08  1.26831751e+00  1.11127916e+00 
 1.98830000e-08  1.26857314e+00  1.11113400e+00 
 1.98850000e-08  1.26873874e+00  1.11107136e+00 
 1.98870000e-08  1.26882116e+00  1.11108606e+00 
 1.98890000e-08  1.26882419e+00  1.11117593e+00 
 1.98910000e-08  1.26874927e+00  1.11134071e+00 
 1.98930000e-08  1.26859645e+00  1.11158092e+00 
 1.98950000e-08  1.26836555e+00  1.11189667e+00 
 1.98970000e-08  1.26805704e+00  1.11228689e+00 
 1.98990000e-08  1.26767265e+00  1.11274900e+00 
 1.99010000e-08  1.26721554e+00  1.11327897e+00 
 1.99030000e-08  1.26669003e+00  1.11387184e+00 
 1.99050000e-08  1.26610105e+00  1.11452239e+00 
 1.99070000e-08  1.26545349e+00  1.11522588e+00 
 1.99090000e-08  1.26475156e+00  1.11597851e+00 
 1.99110000e-08  1.26399844e+00  1.11677774e+00 
 1.99130000e-08  1.26319616e+00  1.11762217e+00 
 1.99150000e-08  1.26234578e+00  1.11851126e+00 
 1.99170000e-08  1.26144775e+00  1.11944484e+00 
 1.99190000e-08  1.26050241e+00  1.12042267e+00 
 1.99210000e-08  1.25951032e+00  1.12144407e+00 
 1.99230000e-08  1.25847259e+00  1.12250776e+00 
 1.99250000e-08  1.25739083e+00  1.12361197e+00 
 1.99270000e-08  1.25626710e+00  1.12475454e+00 
 1.99290000e-08  1.25510359e+00  1.12593335e+00 
 1.99310000e-08  1.25390237e+00  1.12714649e+00 
 1.99330000e-08  1.25266513e+00  1.12839251e+00 
 1.99350000e-08  1.25139309e+00  1.12967048e+00 
 1.99370000e-08  1.25008701e+00  1.13097986e+00 
 1.99390000e-08  1.24874733e+00  1.13232038e+00 
 1.99410000e-08  1.24737438e+00  1.13369182e+00 
 1.99430000e-08  1.24596853e+00  1.13509382e+00 
 1.99450000e-08  1.24453039e+00  1.13652577e+00 
 1.99470000e-08  1.24306077e+00  1.13798684e+00 
 1.99490000e-08  1.24156067e+00  1.13947605e+00 
 1.99510000e-08  1.24003117e+00  1.14099238e+00 
 1.99530000e-08  1.23847327e+00  1.14253492e+00 
 1.99550000e-08  1.23688777e+00  1.14410297e+00 
 1.99570000e-08  1.23527525e+00  1.14569610e+00 
 1.99590000e-08  1.23363603e+00  1.14731405e+00 
 1.99610000e-08  1.23197030e+00  1.14895674e+00 
 1.99630000e-08  1.23027816e+00  1.15062407e+00 
 1.99650000e-08  1.22855979e+00  1.15231590e+00 
 1.99670000e-08  1.22681545e+00  1.15403192e+00 
 1.99690000e-08  1.22504561e+00  1.15577170e+00 
 1.99710000e-08  1.22325085e+00  1.15753463e+00 
 1.99730000e-08  1.22143186e+00  1.15932003e+00 
 1.99750000e-08  1.21958939e+00  1.16112718e+00 
 1.99770000e-08  1.21772421e+00  1.16295533e+00 
 1.99790000e-08  1.21583708e+00  1.16480378e+00 
 1.99810000e-08  1.21392876e+00  1.16667178e+00 
 1.99830000e-08  1.21200003e+00  1.16855861e+00 
 1.99850000e-08  1.21005175e+00  1.17046345e+00 
 1.99870000e-08  1.20808483e+00  1.17238545e+00 
 1.99890000e-08  1.20610026e+00  1.17432368e+00 
 1.99910000e-08  1.20409905e+00  1.17627721e+00 
 1.99930000e-08  1.20208217e+00  1.17824511e+00 
 1.99950000e-08  1.20005056e+00  1.18022654e+00 
 1.99970000e-08  1.19800499e+00  1.18222078e+00 
 1.99985000e-08  1.19646204e+00  1.18372453e+00 
 2.00000000e-08  1.19491181e+00  1.18523496e+00 
 2.00002000e-08  1.19470451e+00  1.18543690e+00 
 2.00006000e-08  1.19428965e+00  1.18584103e+00 
 2.00014000e-08  1.19345845e+00  1.18665065e+00 
 2.00030000e-08  1.19179013e+00  1.18827534e+00 
 2.00050000e-08  1.18969378e+00  1.19031626e+00 
 2.00070000e-08  1.18758555e+00  1.19236810e+00 
 2.00090000e-08  1.18546575e+00  1.19443058e+00 
 2.00110000e-08  1.18333477e+00  1.19650334e+00 
 2.00130000e-08  1.18119307e+00  1.19858594e+00 
 2.00150000e-08  1.17904122e+00  1.20067785e+00 
 2.00170000e-08  1.17687979e+00  1.20277852e+00 
 2.00190000e-08  1.17470941e+00  1.20488737e+00 
 2.00210000e-08  1.17253069e+00  1.20700380e+00 
 2.00230000e-08  1.17034422e+00  1.20912724e+00 
 2.00250000e-08  1.16815054e+00  1.21125719e+00 
 2.00270000e-08  1.16595018e+00  1.21339313e+00 
 2.00290000e-08  1.16374360e+00  1.21553463e+00 
 2.00310000e-08  1.16153131e+00  1.21768125e+00 
 2.00330000e-08  1.15931385e+00  1.21983252e+00 
 2.00350000e-08  1.15709192e+00  1.22198791e+00 
 2.00370000e-08  1.15486654e+00  1.22414668e+00 
 2.00390000e-08  1.15263924e+00  1.22630774e+00 
 2.00410000e-08  1.15041241e+00  1.22846939e+00 
 2.00430000e-08  1.14818968e+00  1.23062904e+00 
 2.00450000e-08  1.14597638e+00  1.23278275e+00 
 2.00470000e-08  1.14378004e+00  1.23492487e+00 
 2.00490000e-08  1.14161078e+00  1.23704755e+00 
 2.00510000e-08  1.13948161e+00  1.23914046e+00 
 2.00530000e-08  1.13740842e+00  1.24119058e+00 
 2.00550000e-08  1.13540959e+00  1.24318231e+00 
 2.00570000e-08  1.13350530e+00  1.24509793e+00 
 2.00590000e-08  1.13171632e+00  1.24691835e+00 
 2.00610000e-08  1.13006256e+00  1.24862430e+00 
 2.00630000e-08  1.12856148e+00  1.25019767e+00 
 2.00650000e-08  1.12722649e+00  1.25162303e+00 
 2.00670000e-08  1.12606577e+00  1.25288895e+00 
 2.00690000e-08  1.12508149e+00  1.25398908e+00 
 2.00710000e-08  1.12426977e+00  1.25492269e+00 
 2.00730000e-08  1.12362130e+00  1.25569447e+00 
 2.00750000e-08  1.12312268e+00  1.25631384e+00 
 2.00770000e-08  1.12275811e+00  1.25679355e+00 
 2.00790000e-08  1.12251134e+00  1.25714801e+00 
 2.00810000e-08  1.12236741e+00  1.25739151e+00 
 2.00830000e-08  1.12231408e+00  1.25753670e+00 
 2.00850000e-08  1.12234257e+00  1.25759346e+00 
 2.00870000e-08  1.12244762e+00  1.25756845e+00 
 2.00890000e-08  1.12262699e+00  1.25746529e+00 
 2.00910000e-08  1.12288040e+00  1.25728525e+00 
 2.00930000e-08  1.12320834e+00  1.25702828e+00 
 2.00950000e-08  1.12361101e+00  1.25669413e+00 
 2.00970000e-08  1.12408741e+00  1.25628326e+00 
 2.00990000e-08  1.12463502e+00  1.25579748e+00 
 2.01010000e-08  1.12524990e+00  1.25523999e+00 
 2.01030000e-08  1.12592711e+00  1.25461522e+00 
 2.01050000e-08  1.12666145e+00  1.25392814e+00 
 2.01070000e-08  1.12744813e+00  1.25318367e+00 
 2.01090000e-08  1.12828330e+00  1.25238604e+00 
 2.01110000e-08  1.12916433e+00  1.25153841e+00 
 2.01130000e-08  1.13008975e+00  1.25064277e+00 
 2.01150000e-08  1.13105897e+00  1.24970017e+00 
 2.01170000e-08  1.13207177e+00  1.24871105e+00 
 2.01190000e-08  1.13312787e+00  1.24767575e+00 
 2.01210000e-08  1.13422661e+00  1.24659489e+00 
 2.01230000e-08  1.13536669e+00  1.24546962e+00 
 2.01250000e-08  1.13654632e+00  1.24430161e+00 
 2.01270000e-08  1.13776335e+00  1.24309298e+00 
 2.01290000e-08  1.13901559e+00  1.24184596e+00 
 2.01310000e-08  1.14030111e+00  1.24056264e+00 
 2.01330000e-08  1.14161839e+00  1.23924474e+00 
